cleaned_text,label
udah bener timnas indonesia naturalisasi semua aja.,0
another reminder buat pak erick thohir kalau ngga selamanya bisa mengharap kalau program naturalisasi beberapa pemain bisa mulus untuk ngekatrol kualitas timnas setiap segi umur. memang kompetisi muda kompetisi lokalnya yang harus dibenahi lebih dahulu. harus jelas roadmapnya.,2
timnas indonesia boleh naturalisasi dri negeri kincir angin akan tetapi soal belajar seni budaya sanggar seni teater lingkar semarang juga kedatangan tamu dari nederland untuk belajar karawitan dan wayang kulit. indonesia nederland teaterlingkar gamelanjawa wayangkulit,1
untung jg timnas italy gk jadi naturalisasi ni pemain.,2
"antek asing pala kau. klo gitu kenapa lo bikin undang yg mengizinkan wna pegang bumn? antek asing, jadi pemain naturalisasi timnas itu antek asing juga kan? gimana cb wowo?",0
jatah naturalisasi itu untuk kebutuhan klub bukan timnas,1
"tanpa support tim belanda c, timnas indonesia tidak lebih baik levelnya dgn laos. meski didatangkan pelatih dari planet mars sekalipun, kualitas lokalan ya segitu. fisik dan mental sudah mentok. so, naturalisasi sepertinya harus jadi proyek jangka panjang.",0
"kegagalan timnas indonesia, posisi nyeleneh irianto dewangga, menanti peran pemain naturalisasi",1
pak timnas indonesia banyak naturalisasi dari belanda lo....nanti ngefek ke pertandingan cc nil / fadli / fahri.....tolong di ingatkan bapak kalian tu...hemat bicara yg kontra produktif lh..... ..bisikan juga ke prabowo,0
"pro kontra ini terjadi karena trauma masa silam thd kebijakan naturalisasi yg tidak berujung prestasi dan bukan mengedepankan kepentingan timnas semata. trauma itu terjadi karena berkali-kali disakiti dan berkali-kali dikhianati. hebatnya, meski begitu tetap cinta. luar biasa.",2
akibat pejabat tidak punya dasar dan tanggung jawab nasionalisme ! ide ngaco! menkes akan datangkan dokter asing tiru naturalisasi ala timnas bola,1
pelatih asal korsel sty msh ada upaya baik dg kegagalan u20 akn diganti dg marselino pemain naturalisasi kita lihat hasilnya harapan rakyat indonesia sepak bola indonesia hrs lebih maju krn rakyat indonesia maniac dg sepak bola yg dibenci itu supporter mdh tersulut unt berantem,2
"-timnas era sty mainnya tiki taka dan umpan pendek -egy pemain jelek (apalagi yg ngomong klo jeleknya dari dulu) -hanno behrens ampas -tc jangka panjang harus dilestarikan -arhan gakpapa stay di verdy, walo ga pernah dimainin -naturalisasi adl 1 1 nya kunci",2
"timnas u-23 yang dulu banyak pemain naturalisasi tembus sampai semi final, sekarang, lolos grup aja kagak. pakai terus deh tuh si hokky yang gak pernah hoki. sudahlah, emang kalian belum mampu menyamakan skill naturalisasi. masih untung ada beberapa pemain lokal yg dipakai.",2
"baca berita bang,bedain naturalisasi kebutuh klub sama timnas,kalo klok,igbonefo,walian,van dijk,bio paulin,gonzales,beto dll itu cuma level liga indo aja,liat yg skrg,pemain klub liga atas dunia,kalo mau koar2 harus liat2 dulu bang wkwk",0
"dirtek timnas, is, lagi-lagi sok tau dengan bilang bahwa naturalisasi itu dilarang fifa untuk kepentingan sepakbola. padahal pengakuan dari pemain keturunan indo yang main di eropa justru is-lah yang seperti menyulitkan proses naturalisasi. telek.",0
"program naturalisasi percepat timnas garuda menuju piala dunia 2026, apakah bisa disebut ‘revolusi’ sepakbola indonesia? “kita harus mencari diksi yang lebih tepat untuk penyebutan program naturalisasi di timnas garuda.”",1
"ada gk sih timnas lain yg tiap kalah habis tanding, ketua federasinya selalu sedih dan bingung kenapa timnasnya yg bnyk naturalisasi bisa kalah melawan timnas yg negaranya sdh berhasil menjalankan pembinaan generasi muda dan punya ekosistem sepakbola yg baik? serius tanya ini",0
"gw sih curiganya si bapak itu waktu proses naturalisasi, ngejanjiin pemain buat masuk timnas reguler utk kurun waktu tertentu, walau di klub ga maen. casenya sama kayak nathan. akhirnya pemain mau dinaturalisasi",0
chemistry timnas indonesia capai level tertingginya di laga bulan maret 2025 dengan catatan pemain yg sedang dalam proses naturalisasi selesai di bulan januari 2025. lalu bagaimana dengan pemain lokal yg nantinya masuk timnas indonesia? kemungkinan paling besar pemain lokal baru,1
"kecewa sih pasti sama jordi amat tapi ya bagaimana lagi, itu sudah pilihan dia takutnya orang yg gak suka naturalisasi bakalan menggoreng ini sampai ke depan dan bisa mencoreng pemain yg memang niat buat bela timnas semoga jordi bisa menunjukkan performa terbaiknya di timnas",0
"timnas indonesia kudu naturalisasi banyak pemain nih, paling ngga incer piala asia bisa kali, joey suk, sandy dan kevin dicks kayaknya bakalan bikin kuat",2
"dulu naturalisasi kudu syarat 5thn netap di indo andai pas di 2007 dia udh masuk timnas, bakal lebuh seru mungkin di piala asia",2
"jika sty mngaku sebg pelatih timnas indonesia,kayak nya tidak tepat. sty hny mengkordinir pemain2 eredivisie belanda yg di naturalisasi. sty tdk membina seperti pelatih indra sjafri,nova irianto.timnas yad akan berisi full pemain naturalisasi.",0
"dan lebih adil lagi kalau kita dukung sty perbanyak pemain naturalisasi dari liga luar untuk timnas, kemudian kita bubarkan pt liga indonesia baru dan seluruh asprov karena produk mereka ternyata ga ada kontribusinya sama sekali untuk timnas.",0
wajah timnas indonesia 5-10 thn ke depan tanpa pemain naturalisasi,1
"saya agak ragu dengan kualitas calon pemain naturalisasi indonesia, rafael struick untuk timnas senior. menit bermainnya tidak terlalu bagus di ado den haag. tapi coach sty tentu lebih tahu tentang ini. karena walau bagaimanapun dia pemain didikan eropa.",2
"ini lah, negara kismin sok2an naturalisasi timnas. bumn bangkrut semua, giliran timnas masuk babak ke3 pildun aja warga rwrt58 rw02 heboh luar biasa bangganya hipokrit lo semua pada!!",0
"kalo diinget-inget, sejak kita pertama kali pake pemain naturalisasi (gonzales, 2010), timnas senior kita belum pernah jadi juara turnamen atau lolos putaran final kompetisi internasional, meski di setiap ajang, setidaknya ada 1 pemain naturalisasi/ keturunan",2
jujur saya sudah tidak antusias dengan naturalisasi pemain timnas indonesia,0
"aku dari awal gak pernah ngebeda2in pemain lokal sama naturalisasi, pemain yg main di liga indo atau yg abroad, aku support semuanya as long as perform mereka layak untuk membela timnas",2
dari dulu emang udah gk ada harapan sekarang timnas juga bukan timnas indonesia tapi timnas naturalisasi nonton tarkam lebih menghibur dari pada nonton liga,0
"tong jauh2 eta si ezra jordi amat kan mantan pemain timnas junior, da mun konsisten kapake nepi senior mah cadu tah moal mungkin daek di naturalisasi ka indonesia",0
"gimana jadinya kalau gavi dan pedri adalah pemain naturalisasi timnas indonesia,massa harus ada panggilan ke barca supaya ngelepas pedri dan gavi main di aff",0
"mereka diusir lalu dicari lagi, lumayan buat naturalisasi timnas",0
"apakah benar pemain naturalisasi dibayar pssi agar mau bermain untuk timnas indonesia? eks pengurus pssi ini berani buka-bukaan: pemain naturalisasi timnas indonesia tidak mendapat uang sepeser pun ketika bermain untuk skuad garuda, lantas apa yang…",1
indonesia tanpa pemain naturalisasi lawan timnas wanita jepang juga bakal kalah,1
"berarti yang keturunan bukan masuk naturalisasi? baru ngerti gw, tapi tetep aja sih maksud gw fondasi timnas kan ada di federasi dan kompetisi lokal, kalo terus2an naturalisasi/keturunan ya gak bagus juga",0
"jual negara demi status pemain bola tidak sadar kah timnas nya naturalisasi bukan keturunan, dongo ternyata",0
"justin hubner dan semua timnas indonesia memang bermental baja yah. enggak semuanya bisa seperti ini, salut. ada beberapa yg nanya soal si hubner ini. ada baiknya gak usah panggil pemain naturalisasi, karena mereka benar-benar berjiwa patriot. sangat nasionalis dan loyal",2
program naturalisasi pemain tidak otomatis mendongkrak prestasi. perlu pembenahan mendasar untuk membangun tim nasional sepak bola indonesia. opini adadikompas,1
"melawan afghanistan (negri yg porak poranda akibat perang) saja kalah , lantas apa yg bisa dibanggakan dari timnas kita? kerja pssi ngapain aja sih, apa cuma jadi agen naturalisasi? mikir",0
"pujian berlebihan? itu pas kalah lawan iraq 1-5 pemain naturalisasi habis dirujak sama netizen sepakbola indonesia kok, pak. timnas mau main di kejuaraan bergengsi nih pak, lagi kondusif juga. baiknya kita doakan yang terbaik buat mereka di qatar nanti.",0
"namanya juga the power of netizen, jadi deh tuh verdonk bela timnas indonesia. kira-kira siapa lagi nih yang bakal jadi the next verdonk yang mau di naturalisasi?",2
kapan naturalisasi messi pak? ga bisa main di timnas gapapa minimal tuh bocil datang ke indo,0
"kali ini aku pro dg koci, ya karena saatnya sty riil masterclasses ditunjukkan, jika skuad b kayak timnas di aff ini bisa melaju jauh (gak harus juara), semifinal saja sudah sangat hebat dg skuad b. melaju ke kualifikasi pd kan harus diakui, ada faktor naturalisasi.",2
"kemaren katanya 2030 mundur lagi 2034. udah khianatin suporter, drama fitnah pelatih sekarang yang dia kecewain mimpi pemain timnas, apalagi naturalisasi yang mau bergabung dulu pas harapan masih ada. verdonk sia-sia banget air matanya kemarin. welcome guys to dark era",0
"terlepas hasilnya kalah, timnas indonesia udah bagus banget sih maennya, terpola, rapih emang ada “gap” skill pemain naturalisasi sama sama murni…. china lebih pede maennya karna maen dirumah sendiri dan full supporter.",2
mungkin boleh dicoba: semua pemain timnas sepak bola adalah pemain naturalisasi.,1
"sebagai wni, malu ga ada harga dirinya timnas indonesia ketika menlu belanda minta maaf atas nama pelatih dari belanda. urusannya apa? naturalisasi konyol...",0
bayangkan w pemain bola ga terkenal di uruguay terus pindah ke indonesia naturalisasi terus jadi pemain timnas pencetak gol dan diberi julukan el loco,0
development berhasil naturalisasi berhasil liga baik timnas baik,1
"ikuti saran mas sambil ngumpulin data dan pendapat dari pemain2 calon naturalisasi, seperti justin hubner, mas8h minat main di timnas indonesia nggak? biar tidak jadi korban php lagi",1
"siapa bilang naturalisasi buat timnas, orang buat beli rumah di bali",1
"tiga tips menurut gua ampuh buat bikin timnas indonesia minimal juara di asia tenggara: 1. wajib militer bagi semua atlet yg membawa nama negara di kancah internasional (fisik) 2. syarat dipanggil masuk timnas dinaikkan, minimal bermain di klub luar indonesia 3. naturalisasi",2
"jaman timnas isinya cristian gonzales, diego michiels, irfan bachdim kok pada gak teriak anti naturalisasi? kenapa baru sekarang pada anti naturalisasi? hhh",0
"tambahan kekuatan di lini serang. jadi, mari kita dukung proses naturalisasi ini agar timnas indonesia semakin kuat dan mampu bersaing di tingkat internasional! 🇮 🇩",2
"smg klub bertanding serentak sabtu minggu tdk 1 kompetisi saja,hapus regulasi pemain asing 3+1, gulirkan kompetisi segala usia bkn turnamen perketat naturalisasi pemain u timnas..",1
"bahkan menurut istrinya yang juga agennya, ada keluarganya meninggal gogon rela ga pulang ke negaranya agar syarat menetap di nkri 5 tahun itu ga hangus. dan terbukti, sampai saat ini cuma gogon pemain naturalisasi yang prosesnya natural ini yang tenaganya untuk timnas kerasa!",0
"gila-gilaan naturalisasi, masih gagal ke piala dunia! apa yang salah di pssi? 30 pemain asing sudah dinaturalisasi di era erick thohir demi memperkuat timnas indonesia. tapi setelah dua kekalahan beruntun, proyek besar ini justru berakhir pahit, garuda gagal terbang ke piala dunia 2026. apakah naturalisasi pemain benar-benar solusi, atau justru jalan pintas yang membuat sepak bola indonesia kehilangan jati diri? dalam the editors kali ini akan dibahas secara mendalam kebijakan naturalisasi besar-besaran di bawah kepemimpinan erick thohir, kegagalannya membawa timnas lolos ke piala dunia, serta pandangan pengamat sepak bola anton sanjoyo yang menilai langkah ini “gila-gilaan dan tidak menyentuh akar masalah.” kami juga menyoroti dampaknya terhadap regenerasi pemain lokal, kesempatan bagi talenta muda, dan bagaimana mentalitas instan di tubuh pssi bisa menghambat kemajuan jangka panjang. timnasindonesia naturalisasi erickthohir pialadunia2026 sepakbolaindonesia",0
emang bener dah baiknya pemain timnas naturalisasi aja kalo gini terus. nih dari eredevisie angkut semua,2
keknya timnas indonesia harus naturalisasi 11 pemain yg berkualitas yah mungkin yg kualitas passing kontrolnya setara jordy amat sama klok lh biar permainan rada meningkat dan taktik pelatih bener² jalan,2
"saya sih sudah memprediksi indonesia tetap gak akan berbicara banyak di cabang sepak bola meskipun memiliki pelatih hebat. sistem kompetisi yang jelek pasti akan berujung pada timnas yang loyo. sty mencoba shortcut dengan naturalisasi, tetap gagal total.",0
"ridho, ferrari, hansamu ini kalo belum ada bek naturalisasi sih bisa jadi bek inti timnas semua",2
"iya iya sty out sbg pelatih timnas u23, krn yg maen di aff ini timnas u23, tapi timnas senior nya ttp dipegang sama sty . salam 6 point di kualifikasi world cup zona asia final round, biarin aja dibilang miskin taktik cmn ngandelin pemain naturalisasi yang penting ada hasil",0
norak gini mentalnya giliran pemain timnas naturalisasi protes minta diutamain dari liga,0
"gw termasuk yg setuju pemain keturunan masuk timnas indonesia klo mrk berkeinginan membela indonesia yg notabene separuh darah mrk jg indonesia, why not ? maroko bnyk pemain naturalisasi dan masuk piala dunia indonesia pasti bisa garuda mendunia timnasdapatemas",2
"sebagai penutup, ini pendapat saya mengenai status arnold van der vin di timnas indonesia. menurut saya sih, dia bukan pemain naturalisasi karena dia wni sejak lahir. keturunan belanda, iya. cuma bukan naturalisasi.",0
andai setiap pelatih sepaham dgn ini untuk timnas bkn asyik bingung naturalisasi pemain,1
saya udah ngga sabar liat sepak bola indonesia kalah lagi pake pemain naturalisasi dan pelatih baru kalo kalah lagi ini di kebangetan udah pake pemain ambilan sampe di naturalisasi bikin malu negara indonesia aja viralvideo indonesia fyp viral viralvideos sofian sofian522,0
"soal naturalisasi, siapapun berhak untuk membela timnas indonesia, termasuk para pemain diaspora/keturunan. dengan switching their nationalities, mereka udah menunjukkan keseriusan dan kecintaanya terhadap negara ini. love, loyalty, blood, and pride. that's should be enough.",2
"naturalisasi pemain untuk timnas indonesia jadi program jangka panjang, bagaimana dengan grassroot?",1
"gua tim yang setuju squad timnas indonesia pemainnya naturalisasi semua, pemain lokal yang gua percaya saat ini cuma rido sama asnawi doang.",0
"emang buat jangka pendek, gk diharapkan sbgai program jgka panjang... kyk program naturalisasi timnas jepang di sepakbola lah...saat ini hrus nutupin lobang kekurangan disisi fisik dulu dan itu bs ddpt dari pemain2 dri eropa timur yg tggi2 dan besar berbanding lokal",2
"udah plg mending naturalisasi pemain keturunan di liga top eropa aja, tc timnas tinggal mikirin strategi saja bukan lagi pembinaan mental, fisik, pola makan, dan teknik dasar .",1
"lah terus si inaki wiliams kok bisa pindah timnas? dia dari timnas spanyol ke timnas ghana, pdhl dia udh pernah debut loh di timnas senior nya spanyol, tapi knp dia masih bisa di naturalisasi?",0
"naturalisasi itu untuk kepentingan timnas. gak akan mengubah fakta jordi mainnya untuk timnas indonesia. dia main ke jdt sebagai pemain asean, ya itu hak warga negara indonesia. masa wni tp gak dianggap pemain asean. tolol amat lo pada.",0
"tetap kuat, tetap fokus ya arhan kami semua mendukung mu jangan sampe ya pemain naturalisasi lain kena racun artis telegram yg gx seberapa itu pokonya fokus bermain untuk timnas indonesia",2
"oh iya dong wajib, bapak kebangkitan timnas dan pelopor (kembali) program naturalisasi . tanpa dia naikin kualitas timnas pasti ga akan mau bule belanda yang sekarang ada di timnas buat dinatulisasi . seperti yang dibilang hubner mau gabung cuma pas udah bagus",0
"bantu analisa dan jawab dari pertanyaan bung binder: tiket dan akomodasi pemain seleb naturalisasi ini muahal, kalau friendly match di kandang timnas negara lain, jangankan nyari untungnya lha wong untuk nutup aja bisa berpotensi minus. federasi harus manfaatkan momen para fomo utk mengeruk keuntungan tiket",0
"haha, bener banget! guinea khatulistiwa vs zamrud khatulistiwa—hampir mirip, tapi beda benua. kalau bisa naturalisasi yamal buat indo, timnas auto juara piala dunia! siapa lagi yang punya nama mirip indo? mbappe? (m'bappe = mbak pe? )",2
kalo begitu sambo masukin timnas aja dr pd pake pemain naturalisasi lagi,1
"pemain overrated. di timnas juga mainnya b aja, nothing special. hanya karena dilabeli 'naturalisasi' saja yg bikin dia jadi besar di timnas",0
"kalo udah di naturalisasi, jiwa indonesia pasi terdepan. contohnya osas yang pengen bantu perkembangan sepak bola indonesia maju.. thanks osas mantanpemaintimnas osassaha sepakbolaindonesia timnas titikkata titikkataid titikkatacom",1
simpelnya sih naturalisasi bukan solusi jangka panjang untuk timnas bola. kalo solusi jangka panjangnya ga direncanain dieksekusi dengan baik bisa jadi nanti bakal ketergantungan terus dengan naturalisasi. sedangkan ga selamanya pemain naturalisasi kita itu bagus terus kan.,0
"gw setuju bgt kalo winger timnas diisi pemain naturalisasi. mereka selain cepat, biasanya punya visi yg bagus tau kapan hrs shoot atau passing/crossing. dan akurasinya pun biasanya bagus. winger lokal?biasalah~",2
konspirasi.. apa hubungannya sama timnas indonesia naturalisasi... goblok.. negara lain juga ada timnas nya naturalisasi.. lokal pride juga belom tentu timnas menang....,0
"kita sependapat dg menteri pemuda olah raga, naturalisasi itu penting dan baik dalam memajukan sepak bola indonesia namun naturalisasi itu jgn terlalu ruwet/sulit. maroko itu sangat mudah sebab langsung dua paspor asal dia keturunan org maroko.",2
bapak tau bedanya naturalisasi sama keturunan gak sih pak??? diketawain sama timnas prancis itu lho pak mereka pakai keturunan bisa juara piala dunia,1
"ternyata kita selama ini hanya salah negara saja guys.. tak dongakno nduee anak lanang mas, men iso di naturalisasi timnas.... menyala abangku sc:dany cathie",0
"klo timnas klmpk umur rasanya kt pernah memiliki permainan seperti ini yaitu u19 saat dilatih indra syafrie era evan dimas dkk pdhl tnp pemain naturalisasi tp yg masalah di level senior sll gagal kembangkan permainan bgn,sty sendiri blm berhasil lakukan d timnas senior",0
lain kali timnas indonesia ambil naturalisasi ssb ajax yg berhasil aja jangan yg gagal kayak ezra.,0
"masalah dari dulu emang di federasinya, apa yang mau diharapkan dari timnas yang tiap beberapa tahun sekali ganti pelatih, naturalisasi gak dimaksimalin, dan pelatih yang sok lokal. masalah juga di pemain yang pola makannya berantakan dan rasa nyaman main di indonesia.",0
"sulit tanpa pemain naturalisasi menurutnya, tumbang di babak penyisihan grup adalah hasil yang cukup mengecewakan. namun, semua pihak harus menyadari bahwa skuad yang dibawa diisi banyak pemain muda.",0
"timnas kelompok umur gak perlu naturalisasi deh kayaknya. yg penting punya paspor indo bisa aja. beda klo mau lgsg timnas senior, harus wajib naturalisasi. kayaknya gitu sih setau saya..",0
pake pemain naturalisasi di timnas juga mending diem aja sih.,0
"gak ngerti lagi sama orang2 di negri ini. ribetin keputusan orang cuma gara2 iri karena pihak lain lebih baik. mau naturalisasi messi, cr atau siapapun yg lu anggep bagus juga gak akan bisa bikin timnas ini juara piala dunia.",0
"bisa gitu pemainnya sukses padahal timnasnya tidak? timnas tidak pernah juara, jelas pemainnya tidak bisa dianggap sukses, bahkan keputusan naturalisasi nya pun tidak bisa dianggap sukses...",0
"dari 35 pemain naturalisasi, hanya empat nama yang tembus dua digit penampilan bersama timnas indonesia. bahkan, hanya gonzales dan lilipaly yang mencapai kepala dua. sisanya, gagal dengan bermacam alasan: usia menua, tak sesuai kebutuhan pelatih, hingga hilang tanpa kabar.",0
lagi musim naturalisasi ....timses ke timnas komisaris ...ketum lah ahli yg menaturalisasi .,1
oiya juga ya.. bung toweeeeeel… timnas indonesia dbawah asuhan sty pertama kalinya lhooo dlm sjarah sepak bola indonesia lolos 16 besar.. pertama kali.. isinya pemain naturalisasi dan pelatih asing.. bukan lokal lokal pret.. hayooooo… bung toweeelll..!,1
"timnas tanpa naturalisasi, umur rata” team 23 tahun",1
"kukira nadeo pemain naturalisasi, jebule misuhe jancuk efek fyp tiktok timnas kuabeh",1
pemain naturalisasi timnas indonesia banyak mendapatkan perlakuan kurang menyenangkan pasca pindah kewarganegaraan. semoga ini bisa dicarikan jalan keluarnya. jangan sampai setelahnya mereka dapat diskriminasi di klub yg mereka bela.,0
"semoga matang dengan pas saat usianya masuk timnas senior. naturalisasi dan adopsi pemain keturunan hanya solusi sesaat, bukan proyek jangka panjang.",0
buat apa naturalisasi pemain untuk timnas indonesia? pemain lokal kita sudah bagus bahkan sampai ke daerah2.,0
hebat posisi striker tinggi ya 185 cm dan gelandang tinggi ya 185 cm dan bek tinggi ya 190 cm jadi bisa di naturalisasi dan jadi wni dan bisa bela timnas u-19 dan timnas u23 dan timnas senior pak jokowi,2
naturalisasi lumayan buat timnas putri sksk,2
gw lbh setuju pmn keturunan yg d panggil timnas dari pada pmn asing d naturalisasi krn pmn keturunan lbh berhak dan banyak yg berkualitas tuk d panggil timnas junior maupun senior .,2
mungkin anda bisa masuk timnas arab lewat jalur naturalisasi bib... good luck...,2
semoga aja timnas utak-atik formasi 352. karena winger timnas lagi bapuk+punya pemain naturalisasi di kanan kiri. di depan ada satu striker senior biar jadi mentornya sananta.,2
"ini tuh kaya jaman naturalisasi dulu gasi? yg dinaturalisasi demi kepentingan klub sebenernya, bonus aja bs bela timnas. ngakalin biar msk kuota lokal wkwk soalnya rata2 yg dinaturalisasi ujungnya dikaitkan jdt, kan mencurigakan bgt wkwk",0
"di naturalisasi dulu, kaya timnas",0
"suporter nya pengen timnas maju, federasi nya yang masih tolol ini bisa ga sii naturalisasi federasi anjir. fokus benahin liga ajaa susah malah fokus kampanye2 tai anj",0
"mau dia punya darah indonesia, punya darah biru kek kalau usia dia dah lebih dari 18 tahun, maka diberi waktu paling lambat 3 tahun untuk memilih jadi wni. jika telat harus melalui proses naturalisasi. terkait darah keturunan itu hanya salah satu syarat membela timnas dari fifa",0
"kalo udah main di liga 1, sty atau fans timnas indonesia masih sudi gak buat naturalisasi doi??",1
timnas lain ada pemain baru. iya. normal tapi coba kasih contoh timnas yg tiap mau tandiing selalu ada pemain baru hasil naturalisasi coba,2
skuad bagus di kelompok umur tapi timnas indonesia banyak yg naturalisasi kan ngehek.,0
"thom haye, martin paes, sama yg lain nyusul naturalisasi selesai maret. semoga makin lengkap timnas indonesia skuad",1
"hmmm kalo kurang efektif sih ada benarnya, tapi kalau kualitas gak jauh beda? menurut kalian? naturalisasi timnas indonesia",2
yg penting timnas timnas timnas naturalisasi,2
trio naturalisasi ini bisa menjadi tulang punggung timnas indonesia dalam piala asia 2023 blcmay,1
"lah jauh jauh cari naturalisasi di eropa biar timnas main bagus, malah pemainnya mau main di liga lokal",0
ga cape apa punya timnas dipake kendaraan politik mulu. dari serbuan naturalisasi kemaren aja zaman et harusnya lo pada sadar sih kalo timnas lo cuma dijadiin tunggangan politik doang. fmd november kosong karena roadmap gajelas,0
"naturalisasi pemain bola meningkatkan timnas indonesia ke level dunia. kenapa tidak! naturalisasi nakes (dokter) juga akan membawa dunia kesehatan indonesia ke level dunia. keren! 2029 ada naturalisasi capres, akan membawa indonesia ke level dunia asing. gile elo ndroooo....",2
tuuuh kaaan mbak emang ga di daftarkan sama federasinya kan... atau sama libnya.. fokus semua cari pemain naturalisasi utk timnas di round 4... semua ngurusin timnas ga ada yg mau ngurus kompetisi lokalan...,0
"semua wni baik berstatus naturalisasi berhak dan harusnya wajib membela timnas jika dipanggil. masalahnya, dalam uu ini kan pengajuan naturalisasi diajukan oleh orang asing (wna) melalui surat permohonan dengan tujuan kepada presiden bla bla bla.. bukan “oh itu ada wna bagus, kita memohon dia jadi wni agar bela timnas.” naturalisasi, natural jangan dipaksa sehingga malah terlihat transaksional..",0
pemain naturalisasi nih kalo disini udah pasti ditolak sama akun berkedok timnas sebut saja serdadu merah putih,0
udaah ketebakk aowkaowkaow dia akan jadi pahlawan dengan bilang 2 naturalisasi cukup untuk memperbaiki citra dia gara-gara piala presiden yang ga ada presidennya itu. pokoknya ntar klo pemain timnas cidera panjang solusinya cuma satu : cari diaspora lagi,0
"makanya jgn pada protes klo timnas diisi aja smwnya sma pemain keturunan/full naturalisasi, pribumi mindsetnya masih belum berubah sejak jaman suharto...",0
naturalisasi tiap match ini timnas atau....,1
"partai2 ini pada gak punya harga diri kali yak? … kenapa yg di usung bukan kadernya sendiri, tapi orang lain yg nggk pernah bekerja berkeringat utk partai mereka… ?kayak pemain naturalisasi di timnas negara tetangga…. gagal total dalam kederisasi wkwkwwkk",0
"kualitas pemain tambah bagus setiap waktu, tapi jadi begini permainan timnas susah2 naturalisasi pemian intinya malah klok beckam sayuri",0
"coba aja sih kalau kata gua, toh timnas u17 ini ajang pembinaan. ga perlu naturalisasi kalau cuma kelompok umur. lihat tuh pemain timnas indonesia senior, ketika masih usia u17 pun mereka membela timnas belanda. ga takut apa talenta kita pindah ke timnas bahrain lagi?",2
"penggemar bola kita butuh informasi tentang pemain keturunan ini, terutama yang masih terjebak dengan dikotomi pemain lokal - pemain naturalisasi. intinya kami mendukung yang punya darah orang indonesia supaya berhak membela timnas.",0
"saya sebetulnya malas membahas naturalisasi instan dengan dalih kepentingan negara demi timnas indonesia. tapi, penolakan dari 3 pemain baru-baru ini menunjukkan kebijakan ini tidak dirancang dengan baik. kalau memang serius, tirulah turki.",0
"dijajah part 2? eits, bukan dong. the og ajak beberapa opiniators untuk share opini mereka soal sistem naturalisasi di timnas indonesia, nih. ada yang setuju, tapi ada juga yang ragu kalau kebijakan ini diterapin jangka panjang.",0
"sama halnya di timnas rugbi hong kong (non bola), mayoritas 99% diisi pemain naturalisasi dan cuma 1 pemain dari lokal*. *data skuad dari 2018",1
"padahal, di zaman sekarang, mau keturunan, naturalisasi, maupun 'pure' lokal, kalau punya kualitas yang bagus, harus dan wajib dapat kesempatan membela timnas indonesia",2
lebih bijak menaturalisasi kedepan pak naturalisasi pemain keturunan yang aktif berkarir di eropa jangan pemain liga dagelan ga memberi dampak positif buat timnas kita selama ini cuma ada 1 sih yang berdampak menurut saya hanya cristian gonzales saja,0
coba sebut siapa pemain diaspora di timnas senior?? senior mah naturalisasi bkn diaspora.,0
"jadi apa ini, apa yang dikerjakan petrik buat timnas indonesia lawan irak, jangan jawabannya irak di atas, bukan itu, kan kita akselerasi lewat naturalisasi, dengan materi yang dikasih apa yang bisa dikerjakan petrik ini.",2
"kok mental inlander? mereka yg naturalisasi kan juga orang indonesia, mereka keturunan. selama sudah wni, semua wni punya hak yg sama untuk membela timnas kok. ga ada produk lokal yg disingkirkan. dasar si paling lokal",0
naturalisasi senior di sty sekarang aja cuman klok yang ada di timnas.,0
"pak buat apa si naturalisasi pemain,? yg sdh di naturalisasi sj gak jg mmbawa timnas berprestasi, knyataanya gak ada kmajuan sm skali di sepak bola konoha ini, gak prlu lg naturalisasi pmain tp tingkatkan dan majukan pemain lokal spy lbh baik lg bs membawa kmajuan",0
"sadar bego timnas mainnya udah lumayan, di tambah liga lokal indonesia sama jepang tuh kek angkasa dan bawah tanah jauh. jadi sadar sty udah all out buat timnas dia sadar betul pemain yang main di liga lokal itu bapok makannya ambil yang naturalisasi yang lumayan timnas",2
"gw bisa memaklumi jika perancis dan canada menaturalisasi pemain keturunan africa yg bermain di liga lokal mereka sebagai imigran, datang dari eks negara jajahan mereka. jadi naturalisasi pemain di timnas indonesia saat ini bisa dimaklumi. tapi menurut gw, perlu di batasi",2
program naturalisasi hrs berjalan s/d thn 2130 spy posisi timnas indonesia di 16 besar afc naturalisasi berikut: dean zandberger demyan oosterhuis luca blondeau sacha deighton deston hoop feike muller jona gaselink ratu tisha destria,1
"-rek lek misal e ono pemain bola umur e masih dibawah 21 thn tapi udah main di timnas u23 luar negeri, trs nanti kan pas umur e udah 21 thn bisa milih sendiri jadi wn mana, menurut aturan fifa gausah naturalisasi kan?? soal e aku tau moco selama masih main di timnas (cont..)",2
"lu jor²an naturalisasi, masuk ruang ganti bahkan ampe pecat pelatih cuma buat ngeledek fans timnas?? ini siapa yang milih dia tanggung jawab anjeng! gak ada pantes-pantesnya dia jadi ketua pssi!",0
"menarik kalau elkan dipanggil, artinya udh fix dia membela timnas indonesia, tp ya u know gimana drama dia lah. klok juga, sampai sekarang blm debut karena administrasi, ribet memang naturalisasi, tp kalau keduanya gabung bs nambah kekuatan nanti pas aff",2
