cleaned_text,label,createdAt
"gambaran timnas tanpa program naturalisasi, pembinaan usia muda, perbaikan liga dan tim kepelatihan yang tepat. we never gonna make it in asia, stuck on asean only",0.0,2025-09-09 14:30:27+00:00
"timnas u23 korea juga zero senior players kok. cuma kebanyakan udah banyak menit bermain aja di liga intinya erick thohir gblk. naturalisasi aja terus, grassroot gak dipikirin.",0.0,2025-09-09 15:22:42+00:00
"timnas u-23 yang dulu banyak pemain naturalisasi tembus sampai semi final, sekarang, lolos grup aja kagak. pakai terus deh tuh si hokky yang gak pernah hoki. sudahlah, emang kalian belum mampu menyamakan skill naturalisasi. masih untung ada beberapa pemain lokal yg dipakai.",0.0,2025-09-09 17:53:53+00:00
stop proyek naturalisasi. fokus piala asia dan aff. kontrak coach patrick dan rekan² tidak diperpanjang. lanjutin proyek berjenjang timnas. buat liga putri.,0.0,2025-09-10 11:18:49+00:00
"piala asia dong, timnas di situ harusnya udah mencapai top perform, chemistry para pemain udah solid. beberapa pemain yg saat ini masih muda memasuki usia emasnya. piala asia nanti bisa aja jadi penghakiman buat lanjut atau gaknya program naturalisasi diaspora.",2.0,2025-09-10 12:11:24+00:00
liga sepakbola usia muda. kemampuan itu juga harusnya dimiliki oleh pelatih timnas indonesia kelompok umur supaya mereka gak hanya modal mencomot pemain dari tim muda atau pemain muda tim kasta utama atau modal pemain diaspora berpaspor ganda terbatas atau naturalisasi.,0.0,2025-09-11 09:18:49+00:00
"yang katanya timnas lapis dua ! tanpa naturalisasi, tanpa tc panjang, dan tentunya tanpa drama. timnas bola mana bisa. -",,2025-09-11 14:59:59+00:00
"semoga adik-adik ini yang akan menjadi tulang punggung timnas indonesia 2034. tidak lagi diisi oleh pemain naturalisasi, tapi diisi oleh putra-putri terbaik bangsa dari sekolah sepak bola di indonesia. maju terus sepak bola indonesia! andrerosiade andrerosiadecup",,2025-09-13 07:03:02+00:00
naturalisasi hanya strategi sty menambal kekurangan timnas garuda. toh ada indonesia dalam darah mereka. dari tahun ke tahun pemain dan timnas jadi kambing hitam. saat ini alasan itu tidak dapat diterima. indonesia harus lolos piala dunia 2026! kitagaruda,2.0,2025-09-15 00:46:09+00:00
"tapi kalau dilihat dari sisi pure bola tanpa doi timnas gaakan sejauh ini, liga bakalan stuck kayak 2019, gaada pemain naturalisasi grade kayak diks,zay dll dan grade hubner aja bakalan 50/50 dan yang terpenting, sepakbola indo bakalan di ban dari fifa karena kanjuruhan kemaren.",2.0,2025-09-17 08:37:42+00:00
"et tipikal org suka pakai shortcut. timnas bola ga berpretasi? tinggal rekrut pemain dari belanda. bukannya perbaiki sistem malah cari jalan singkat. bayangkan kalau timnas/atlit dari olahraga lain ga berprestasi lalu tinggal naturalisasi atlit. ibarat main game, pake cheat.",,2025-09-17 10:19:51+00:00
"apresiasi atas policy pak jadikan sbg menpora. buktikan kompetensimu rik utk timnas garuda olga lainnya berjaya di level dunia atau anda hny ahli : 1. naturalisasi, menang pun tdk. 2. bagi2 jabatan komisaris di bumn. 3. foto anda di layar atm bank bumn.",0.0,2025-09-17 11:55:08+00:00
"saya pikir naturalisasi atlet seperti mauro zijlstra dan miliano jonathans bisa memperkuat timnas indonesia, membawa skill baru untuk kompetisi internasional. tapi, sebaiknya diimbangi dengan pengembangan talenta lokal agar berkelanjutan. pendapatmu gimana?",2.0,2025-09-17 17:34:18+00:00
cocok. makin banyak pemain naturalisasi di timnas pssi. cabor lain? yntkts.,1.0,2025-09-18 03:51:41+00:00
"naturalisasi bukan istilah asing di telinga masyarakat indonesia. kemungkinan besar banyak yang bakal menjawab nama-nama pemain timnas sepak bola indonesia kalau mendengar kata itu. tidak salah sebab garuda memang punya banyak pemain naturalisasi, mulai dari jay idzes, sandy walsh, hingga emil audero. tapi, bukan hanya sepak bola, timnas basket indonesia pun juga diperkuat pemain-pemain naturalisasi. baca selengkapnya di link berikut:",1.0,2025-09-18 13:20:44+00:00
"laurin ulrich punya darah indonesia lewat kakeknya yang lahir di surabaya, jadi eligible buat naturalisasi. dia pemain muda berbakat (am, 20 thn) dari vfb stuttgart, lagi dipinjam ke magdeburg. udah main buat jerman u20, tapi katanya nggak nutup kemungkinan bela timnas indonesia. cocok atau nggak tergantung strategi tim & pilihan dia. kalau pssi gercep, bisa nambah kekuatan!",,2025-09-20 06:39:00+00:00
"timnas indonesia makin kuat, sinergi naturalisasi pemain lokal jadi kunci menuju piala dunia",2.0,2025-09-25 03:50:34+00:00
"akankah timnas indonesia terus bergantung pada pemain naturalisasi, atau justru mulai menyiapkan strategi agar pemain lokal bisa lebih dominan di masa depan? bolacomid blgoks timnasindonesia",1.0,2025-09-25 09:13:36+00:00
"pemain naturalisasi timnas indonesia angkat kualitas, pemain lokal wajib tunjukkan taring beritabola timnasindonesia sepakbola timnasday timnas beritasepakbola jumat",2.0,2025-09-26 14:31:48+00:00
"fyi pemain naturalisasi timnas indonesia angkat kualitas, pemain lokal wajib tunjukkan taring nih beritabola timnasindonesia sepakbola timnasday timnas beritasepakbola jumat persebaya",2.0,2025-09-26 14:32:10+00:00
"naturalisasi hadir untuk mengangkat kualitas, tapi pemain lokal timnas indonesia wajib buktikan kalau mereka tetap tunjukan taring! beritabola timnasindonesia naturalisasi",2.0,2025-09-26 14:34:44+00:00
"naturalisasi jadi dorongan besar bagi timnas indonesia, tapi jangan lupa—pemain lokal wajib tunjukkan kualitas agar tak hanya jadi pelengkap. beritabola timnasindonesia",0.0,2025-09-26 15:21:43+00:00
"gw pikir mereka ini fam pasti iri lihat perkembangan timnas indonesia dan pencapaian sejauh ini, dan faktor utamanya juga karna banyak pemain naturalisasi yang keturunan indonesia gabung. lihat tetangga bisa kenapa kita ga bisa mungkin pikir mereka gt, eh taunya main kotor",0.0,2025-09-26 16:32:25+00:00
"mantap!!! naturalisasi hadir untuk mengangkat kualitas, tapi pemain lokal timnas indonesia wajib buktikan kalau mereka tetap tunjukan taring! beritabola timnasindonesia naturalisasi",2.0,2025-09-26 16:58:11+00:00
"just info nih guys, pemain naturalisasi timnas indonesia angkat kualitas, pemain lokal wajib tunjukkan taring nih. beritabola timnasindonesia sepakbola timnasday timnas beritasepakbola",2.0,2025-09-26 17:02:24+00:00
"pemain timnas indonesia harus bisa tunjukkan taringnya, baik naturalisasi maupun lokal! beritabola timnasindonesia",2.0,2025-09-27 07:42:23+00:00
"dipikir proses naturalisasi pemain ke timnas indonesia enggak pernah bermasalah? itu marc klok sama ezra walian apa kabar? bedanya, kita taat aturan fifa.",0.0,2025-09-27 07:50:45+00:00
"knp naturalisasi timnas idn, sukses dibanding mas? ya krn fakta diaspora kt di dunia sgt byk dibanding mas. jd tinggal menjalankan ketentuan yg sdh dibuat fifa, secara jujur transparan. nah sptnya mas, tdk menjalankan naturalisasi ini secara jujur transparan",1.0,2025-09-28 04:42:05+00:00
btw timnas indonesia hampir aja kok naturalisasi pemain brazil yang ga sesuai ketentuan fifa. bersyukur lima pemain itu batal. bayangin kalo itu terjadi wkwk,2.0,2025-09-28 07:46:01+00:00
"ini tuh kaya jaman naturalisasi dulu gasi? yg dinaturalisasi demi kepentingan klub sebenernya, bonus aja bs bela timnas. ngakalin biar msk kuota lokal wkwk soalnya rata2 yg dinaturalisasi ujungnya dikaitkan jdt, kan mencurigakan bgt wkwk",0.0,2025-09-29 13:19:54+00:00
"misi pak , bisa dipertimbangkan untuk naturalisasi penyerang timnas",,2025-10-03 06:42:20+00:00
"jika renard mengkhawatirkan jiwa tim karena naturalisasi. kita sebagai pendukung timnas indonesia justru jauh lebih khawatir tentang jiwa fair play kompetisi itu sendiri, ketika tuan rumah memanfaatkan keunggulan non-teknis secara maksimal. kritik terhadap identitas tim menjadi minor ketika integritas kompetisi dipertanyakan akibat ketidakadilan jadwal serta polemik penunjukan wasit. bagaimana menurut kalian?",,2025-10-08 12:50:47+00:00
"kualitas pemain tambah bagus setiap waktu, tapi jadi begini permainan timnas susah2 naturalisasi pemian intinya malah klok beckam sayuri",0.0,2025-10-08 18:50:39+00:00
jangan-jangan timnas dibuat bagus dengan naturalisasi demi menutupi bobroknya federasi dan kompetisi liga,0.0,2025-10-09 03:44:00+00:00
masih belum percaya dengan keputusan kluivert yang tidak membawa pemain naturalisasi bernama van jokowie. padahal dia satu-satunya striker yang bisa menjebol gawang demokrasi. puzzle terakhir timnas dengan market value 3 periode. kluivertout,0.0,2025-10-09 06:14:02+00:00
"program naturalisasi besar-besaran di tubuh timnas memang benar-benar buah simalakama. di satu sisi mampu meningkatkan kualitas pemain, tapi di sisi lain mengorbankan chemistry tim. keliatan banget di pertandingan kemarin, kerjasama antar pemain blm padu.",0.0,2025-10-09 09:21:22+00:00
"sebagai wni, malu ga ada harga dirinya timnas indonesia ketika menlu belanda minta maaf atas nama pelatih dari belanda. urusannya apa? naturalisasi konyol...",0.0,2025-10-10 07:37:04+00:00
unpopular opinion: pergantian pelatih timnas indonesia dari sty ke pelatih staff asal belanda merupakan tekanan dari knvb ataupun pemerintah belanda sebagai politik balas budi dari pssi ke knvb/pemerintah belanda karena telah banyak membantu dalam proses naturalisasi ...,0.0,2025-10-10 08:30:21+00:00
kok masih ga pada terima kekalahan ya. padahal semua pemain naturalisasi jelek dan semua pemain naturalisasi itu titipan politikus asu. timnas lu berasa tata surya kah,0.0,2025-10-11 03:45:17+00:00
"usulan fifty-fifty bisa jadi strategi bijak untuk keseimbangan tim. namun, prioritas utama tetap pada meritokrasi, di mana talenta terbaik—baik asli maupun naturalisasi yang setia—dipilih demi prestasi maksimal. dukungan penuh 278 juta rakyat akan menguatkan timnas melawan irak, asal semangat kebangsaan menyatu di lapangan.",2.0,2025-10-11 16:27:23+00:00
"tbh, gw sedikit bersyukur timnas gagal lolos ke pildun. biar pssi sadar diri, kalo naturalisasi aja ga cukup dan orang-orang yang berharap dapet “sesuatu” dari timnas akhirnya ga dapet apa-apa",0.0,2025-10-11 21:46:52+00:00
"prestasi tim kepelatihan terbaik : - ga lolos piala asia u-23 pdhal di tim kepelatihan sebelumnya masuk semifinal -ga lolos piala dunia pdhal skuad udah jadi, udah jor joran naturalisasi pemain timnas indonesia mengalami kemunduran timnasindonesia timnas timnasday",0.0,2025-10-11 22:09:22+00:00
"proyek instan: hampir tiap jeda internasional ada pemain naturalisasi baru. kumpulan pelatih “mahal”: dicap tim kepelatihan terbaik, tapi nggak bisa bikin timnas dapat hasil yang lebih baik. instanisasi gagal, balik ke akar: pembinaan, kompetisi diperbaiki, sdm dipintarkan.",0.0,2025-10-11 22:20:43+00:00
rela ga lolos pd demi pemain lokal maen di timnas padahal pemain naturalisasi juga emang org indo yg kebetulan lahir dan besar di luar indo,0.0,2025-10-11 22:42:46+00:00
"...gw gak nonton 1 detik pun match timnas lawan arab saudi irak. dari tahun lalu gw emang dah utarakan bahwa gak kepengen timnas lolos pildun 2026. yg bertanggungjawab ma tragedi kanjuruhan aja gak ada yg mundur/dipecat. so, mampus lah pssi dgn proyek naturalisasi... (``,)",0.0,2025-10-11 23:25:39+00:00
"dua kali kalah timnas dominasi naturalisasi gagal ke piala dunia 2026..jangan saling menyalahkan memang itulah yang mereka bisa btoo.erick .,?",0.0,2025-10-12 00:24:55+00:00
gak ada yang instant di dunia ini bro. naturalisasi adalah kebodohan dalam prestasi sepak bola indonesia. fans timnasday saat ini kluivertout erickout,,2025-10-12 00:25:33+00:00
"terakhir kali pemain timnas indonesia non naturalisasi yg sering shoot tajam ke pojok2 gawang setelah gocek lawan seperti yg dilakukan pemain2 timur tengah itu rasanya boaz solossa ya. setelahnya ada el loco dan beto, tapi keduanya naturalisasi.",1.0,2025-10-12 00:38:56+00:00
nebak aja nih. pemain naturalisasi timnas kayaknya masing2 ada kuota target mainnya. makanya formasi gak pernah ada fix. but still kluivertout,0.0,2025-10-12 00:47:34+00:00
tidak mungkin seorang hamba mengabdi pada dua tuan alhamdulillah timnas belanda cabang konoha tersingkir v5si bukan kendaraan politik stop proyek naturalisasi,0.0,2025-10-12 01:46:24+00:00
"bertahun-tahun sibuk urus naturalisasi: target jangka pendek (lolos piala dunia 2026) gagal didapat, rencana jangka panjang nihil. korbannya lagi-lagi sepak bola indonesia.",,2025-10-12 02:01:44+00:00
"kesalahan erick thohir dalam membangun timnas - memperpanjang kontrak sty dan memecat sty ditengah kompetisi - menambah pemain naturalisasi tiap match - merekrut pelatih berdasarkan bersedia di interview waktu natal - percaya sama omongan arya sinulingga, towel dan coach justin",0.0,2025-10-12 02:11:49+00:00
"""total biaya program timnas era erick thohir mencapai rp800 miliar per tahun untuk seluruh aktivitas, termasuk rp277 miliar dari apbn khusus kualifikasi piala dunia 2026 yang fokus pada persiapan, travel, akomodasi, dan pelatihan. naturalisasi pemain tidak melibatkan pembayaran langsung ke atlet karena sukarela, tapi menambah beban operasional seperti gaji pelatih dan fasilitas. tambah jabatan tak akan ubah hasil; butuh reformasi struktural pssi dan pembinaan usia dini untuk sukses jangka panjang.""",1.0,2025-10-12 02:48:49+00:00
"sejak pertama dilatih si patrick timnas gak ada majunya, pemain naturalisasi sdh nambah tapi main lawan tim peringkat diatas indonesia gak pernah menang tapi banyak kalahnya gak punya taktik yang cerdas,sejak sty diganti sepak bola indonesia kacau ,piala asia gagal, pildun jauh",0.0,2025-10-12 03:23:19+00:00
"saran saya, sebaiknya mundur dari jbtn ketua .program naturalisasi mu yg mngandalkan pemain eredivisie belanda sbg pilar timnas telah gagal.talenta2 di ku yg bercita2 masuk timsenior tertutup olh programmu yg jahat ini. mundur.",0.0,2025-10-12 03:45:03+00:00
"jujur udah ga pernah nonton timnas dan ikut euforia semenjak liat isi timnas bulai semua. federasi gagal total dengan ambil naturalisasi sebagai jalan pintas, liga lokal ga diurusin, federasi malas! timnas itu bentuk nyata mental kita inlander bahkan walopun sudah 80 merdeka",,2025-10-12 04:30:53+00:00
timnas indonesia tidak akan melangkah sejauh ini lagi dalam kualifikasi piala dunia berikutnya kecuali kuota negara perwakilan asia ditambah oleh fifa. knp? krn naturalisasi akan diikuti oleh negara lain. indonesia hanya perintis tp yg maju negara lain yg mengikutinya.,0.0,2025-10-12 04:52:53+00:00
"timnas indonesia gagal ke piala dunia, lantas erick thohir bilang minta maaf, enak betul, dah mengabaikan pembinaan dengan naturalisasi nya, apakah pembinaan dijalankannya, tentu tidak, lalu selanjutnya akan seperti ini dengan janji janji manis ala kacung jokowi",0.0,2025-10-12 05:04:33+00:00
"bukan sty bukan pk. semua ada andil masing2, tanpa sty timnas mungkin ga bakal cetak sejarah yang membuka jalan naturalisasi besar2an, tanpa pk mungkin om simon, dean, kevin, joey, miliano, mario, belum mau berpihak ke timnas, dan jadi regenerasi naturalisasi.",2.0,2025-10-12 05:30:31+00:00
males nonton timnas sejak coachnya diganti. dgn sty setidaknya ada perencanaan dan proses jangka panjang. setuju2 aja dgn naturalisasi tp begitu ngeliat cuma 1 pemain homegrown yg maen ya sedih juga. keliatan bgt muatan politiknya dan pingin hasil instan.,0.0,2025-10-12 06:00:22+00:00
"gw salut banget sm blio, bcs of karna sbnrny kalo ga naturalisasi pun sgt bisa kepanggil di timnas walanda",2.0,2025-10-12 07:17:33+00:00
absurd disebut timnas indonesia pemainnya naturalisasi semua,0.0,2025-10-12 08:38:08+00:00
"stlh tersingkirnya timnas garuda di qwc 26, harapannya stop naturalisasi pemain keturunan dulu. ada waktu sekitar 2 th menuju afc 2027, bisa dimanfaatkan untk mmbngun kemistri strategi yg lebih baik lagi. kalo iya benar adanya, timnas 2027 akan jd timnas menakutkan di asia.",,2025-10-12 08:42:46+00:00
"tapi menurut penilaian pribadi, timnas bisa ke round berapa ini, bukan karena pembinaan tapi karena naturalisasi dan tangan dingin sty. jadi bukan prestasi yg perlu gue ucapkan selamat.",0.0,2025-10-12 09:12:33+00:00
ngobrol sm temen yg sgt paham soal sepak bola dan paham soal timnas. gw nanya soal naturalisasi. iming2 yg ditawarkan salah satunya fanbase di mana ketika di klub/negara awal mrk yg dinaturalisasi tdk pny itu. masuk akal bgt.,1.0,2025-10-12 09:17:55+00:00
"warga asli yang lahir di indonesia dipaksa mendukung negara dengan tulus ikhlas. bahkan dipertanyakan ke-indonesian-nya jika mereka merupakan keturunan. sedang, pemain timnas nasionalismenya berbayar hasil naturalisasi. lucunya negeri ini. ha ha ha. cc",0.0,2025-10-12 09:36:51+00:00
"naturalisasi pemainan timnas itu ga gratis. ibarat barang, kita beli produk jadi terus dikasih label merah putih nasionalisme. mirip kayak esemka, onderdil hasil impor, dikutak-kutik sedikit, terus dibilang karya anak bangsa. lucunya negeri ini. cc",0.0,2025-10-12 09:43:20+00:00
"pssi emang bangsat abis, proyek instan naturalisasi tiap jeda kayak lagi belanja di shopee, tapi timnas tetep ambyar gak ada hasil. pelatih impor mahal gila, dicap terbaik tapi gak bisa bikin gol lebih dari jempol, mending hemat duitnya buat beli bibit lokal. gagal instan, balik ke akar dong: perbaiki kompetisi berantakan, pintar sdm yang bego, jangan sok cepet kaya tapi kosong isi!",,2025-10-12 12:19:57+00:00
coba kalian cek di transfermarkt para pemain naturalisasi dari timnas negara-negara yg tidak menganut dwi kewarganegaraan pasti bendera negara sebelumnya tetap tercantum.,1.0,2025-10-12 13:26:53+00:00
"kalau jujur mau membangun sepak bola indonesia, dia ga akan jor-joran melakukan program naturalisasi. naturalisasi itu proyek jalan pintas/instan dia utk maju pada 2029. dia tahu apa yang harus dia perbuat di luar naturalisasi. dia khatam soal sepak bola!",0.0,2025-10-12 14:30:44+00:00
"perlu peningkatan build-up dari belakang. 5 opsi pengganti ideal kluivert: 1. shin tae-yong: mantan pelatih, paham skuad & budaya, sukses bawa kemajuan sebelumnya. 2. park hang-seo: sukses vietnam, ahli taktik defensif & pengembangan talenta asia. 3. luis milla: eks pelatih indonesia, fokus teknik & possession, cocok komposisi campuran. 4. herve renard: pengalaman asia (saudi), kuat mental & strategi kontra kuat. 5. indra sjafri: lokal, spesialis pemuda, bisa integrasikan talenta domestik dengan naturalisasi.",,2025-10-12 17:12:49+00:00
iya gpp deh iya kita apresiasi timnas berprestasi karena pemain naturalisasi usahanya yang mulia erick. tp balikin lagi sty dong.,,2025-10-12 17:45:23+00:00
"ambisi politiknya di sepakbola gagal total karna blundernya juga. waktu jdi menteri bumn gak ada prestasinya malah kerugian yg ada, trus membanting tulang di pssi dgn melakukan pemain² naturalisasi, mgkin hanya timnas indonesia naturalisasi yg paling banyak dlm sejarah, gatot..!",0.0,2025-10-12 23:56:03+00:00
"siapaaaaa kitaaaaa!!! londo londo!!!! naturalisasi kok sekampung londo digowo kabeh!!! bebenah dari a hingga z. kok masih sama penyakitnya. dari alif hingga yak.. kok samimawon. ga malu tah sama timnas kamboja,laos, jahe kencur, kunyit, sereh londo keok",,2025-10-13 01:10:50+00:00
"kedalaman skuad timnas indonesia sekarang lebih baik daripada 2017, dengan tambahan pemain naturalisasi seperti emil audero, dean james, dan joey pelupessy, plus talenta muda seperti ragnar oratmangoen dan marselino ferdinan. ini beri opsi lebih banyak di berbagai posisi. soal milla, performanya dulu campur aduk (1,33 poin/laga), tapi dengan skuad lebih kuat, dia bisa lebih baik jika diberi waktu. tapi sulit prediksi pasti, tergantung adaptasi. kamu pikir gimana?",2.0,2025-10-13 01:30:48+00:00
"jadi apa ini, apa yang dikerjakan petrik buat timnas indonesia lawan irak, jangan jawabannya irak di atas, bukan itu, kan kita akselerasi lewat naturalisasi, dengan materi yang dikasih apa yang bisa dikerjakan petrik ini.",0.0,2025-10-13 02:12:10+00:00
"jalan pintas ke pentas piala dunia yang bernama 'naturalisasi' itu ternyata gagal ! - bukan anti, hanya kadang liatnya anehnya aj, liat pemain timnas bule, malu ati, mereka tu bukan kita banget..",0.0,2025-10-13 03:59:28+00:00
"netizen indonesia, saatnya tinggalkan perilaku childish yang hanya merugikan timnas sendiri. serang orang tak terkait seperti shane kluivert tak menyelesaikan masalah naturalisasi atau performa tim, malah bikin citra buruk global. pssi dan pemimpin seperti erick thohir bisa bantu dengan kampanye kesadaran: edukasi fans fokus dukung pemain, bukan hujat keluarga lawan. mari bangun komunitas sepakbola dewasa untuk garuda maju.",2.0,2025-10-13 06:27:31+00:00
"maksudnya bgmn.?timnas garuda full pemain impor eredivisie belanda,sedangkan skuad iraq adalh pemain lokalan. mestinya timnas menang, hanya kurang beruntung.naturalisasi tdk ada manfaatnya.",0.0,2025-10-13 07:19:50+00:00
"memang benar, percepatan melalui naturalisasi itu dilakukan krn momentum nya pas. tp tdk seharusnya masalah2 internal di pembinaan dan kompetisi domestik dikorbankan dgn alasan satu per satu dimulai dr timnas. harusnya bisa paralel.",0.0,2025-10-13 07:49:37+00:00
"haha, bener banget! guinea khatulistiwa vs zamrud khatulistiwa—hampir mirip, tapi beda benua. kalau bisa naturalisasi yamal buat indo, timnas auto juara piala dunia! siapa lagi yang punya nama mirip indo? mbappe? (m'bappe = mbak pe? )",2.0,2025-10-13 09:02:57+00:00
"baiklah, sebagai rakyat indonesia, awak pasti bangga dengan pencapaian timnas baru-baru ini. tapi, gunakan pemain naturalisasi secara berlebihan boleh hilangkan akar asli dan jiwa kebangsaan, seperti curi shortcut yang rapuh. lebih baik bina talenta lokal untuk kejayaan tahan lama, daripada bergantung import—apa kata awak sebenar?",,2025-10-13 09:17:15+00:00
"terserah kamilah atau siapa pun, tapi mengandalkan naturalisasi berlebih cuma tambal sulam sementara. bangun fondasi talenta lokal melalui akademi dan pembinaan pemuda itulah kunci kejayaan berkelanjutan. kalau tak, timnas bakal rapuh saat pemain import hilang—bangga sesaat, tapi akarnya kosong. apa rencana jangka panjang indonesia sebenarnya?",0.0,2025-10-13 09:22:40+00:00
kualat sm opa oma pemain naturalisasi cucu2nya dijadikan pemain timnas tp status opa omanya yg dituduh pro belanda gk direhabilitasi,0.0,2025-10-13 10:07:44+00:00
"timnas lain ga lolos pildun move on, cetak generasi bagus lagi dari pembinaan usia dini, indo bingung soalnya pemain naturalisasinya udah pada tua yang jago jago, mau naturalisasi lagi udah abissss",,2025-10-13 17:13:31+00:00
"sty diganti pk kan dg premis utk memperbesar peluang lolos. skrg gagal, koq ngungkit2 sty. dinilai sbg kemunduran krn pk ga bikin permainan timnas jd lbh bagus, padahal udh ada tambahan striker naturalisasi (permintaan sty).",0.0,2025-10-14 02:30:04+00:00
"timnas indonesia senior jangka pendek naturalisasi karena pemain lokal belom ada berkualitas, yang ada berkualitas marcellino, riski ridho,jangka panjang pemain berbakat usia dini juara piala dunia gothia cup sekolahin lagi asa belajar bermain bola dewasa ga menurun bermain bola",0.0,2025-10-14 05:21:56+00:00
"kalau sampai timnas lolos di piala dunia, maka erick thohir dan patrick sangat hebat! karena dengan biaya murah, membeli (naturalisasi) pemain asing yang bukan kualitas kelas dunia, tapi bisa lolos piala dunia.. video selengkapnya: tidak lolos piala dunia? erick thohir dan kluivert, lebih hebat dari tim real madrid",2.0,2025-10-14 11:17:24+00:00
"udah bener lu mees waktu itu mending bertahan aja sama timnas belanda, padahal lu masih punya potensi malah nerima tawaran naturalisasi, udah playstyle nya kurang cocok, mees tipikal bek agresif yang biasa main terbuka gak cocok sama timnas indonesia yang cenderung main deepblock",0.0,2025-10-14 12:44:28+00:00
"nonton ini masih kerasa bgt timnas indonesia nya, walopun udah ada beberapa naturalisasi tapi tetep lumayan dominan di lokal nya",2.0,2025-10-14 15:16:03+00:00
gw pribadi proyek naturalisasi timnas indonesia yang mayoritas diisi pemain belanda gagal total !!!! sudah saatnya stop naturalisasi,0.0,2025-10-15 01:24:36+00:00
"cape verde juga menggunakan program naturalisasi untuk pemain timnasnya. tapi, ada pembeda yang bikin timnas tersebut akhirnya bisa lolos ke piala dunia 2026, yaitu konsistensi dengan pelatihnya. inibaruid",,2025-10-15 04:35:24+00:00
"ini bahas risiko naturalisasi mees hilgers ke timnas indonesia. kalau dia merasa difitnah tokoh politik dan balikin paspor indo, media belanda bakal ramai, lalu knvb bisa tutup pintu naturalisasi pemain belanda lain buat lindungi hilgers. skenario terburuk: pssi kehilangan opsi talenta eropa serupa.",,2025-10-15 04:41:47+00:00
ivankovic adalah kandidat terbaik. kalian bayangkan dengan timnas china yang kualitas pemain nya paling rendah tapi ivankovic berhasil 3x menang di grup neraka grup c. sebagai perbandingan sty cuma menang sekali dan kluivert cuma menang 2x dan itupun full naturalisasi eropa.,,2025-10-15 07:25:03+00:00
"bagus banget… kita harus dorong semoga menteri jg boleh wna, wapres boleh wna, presiden jg boleh dong.. masa timnas aja naturalisasi semua tapi yg dituduh antek asing cuma pendemo",0.0,2025-10-16 00:27:55+00:00
"momentum sepakbola indonesia itu bisa dimulai di piala dunia u17, lolos melalui babak kualifikasi dgn hasil cukup baik, pemain mayoritas hasil binaan dlm negeri bkn naturalisasi, pelatih mantan pemain timnas tapi minim dukungan dan perhatian, bulan depan lho eventnya",2.0,2025-10-16 02:59:07+00:00
"pastoor aja naik jadi pelatih. awal pilih patrick karena et akomodir pemain naturalisasi yg mayoritas dari belanda dgn alasan tak perlu adaptasi lagi, tapi pilihlah yang kompeten dan terbukti by data. strategi timnas kalau lawan berat main menunggu dan counter, pastoor cocok.",,2025-10-16 05:48:56+00:00
"berdasarkan analisis kondisi timnas indonesia pasca-gagal lolos piala dunia 2026, dengan skuad campuran lokal dan naturalisasi yang butuh rebuild mental serta taktik, shin tae-yong cocok karena rekam jejaknya sukses membangun tim ini sebelumnya. alternatif: erik ten hag, ahli strategi dan pengembangan pemain muda.",,2025-10-16 06:12:02+00:00
"menurut saya, shin tae-yong layak dipertimbangkan lagi sebagai pengganti patrick kluivert. ia punya pengalaman sukses dengan timnas indonesia sebelumnya, paham pemain lokal dan naturalisasi. opsi lain: luis van gaal untuk gaya belanda, atau pelatih lokal seperti indra sjafri untuk pengembangan talenta muda. pssi perlu fokus pada visi jangka panjang.",2.0,2025-10-16 06:16:50+00:00
"pemain naturalisasi dan pragmatisme di tubuh timnas indonesia sepak bola indonesia butuh waktu, bukan jalan pintas. sebab sepak bola, lebih dari sekadar olahraga, ia adalah cermin perihal siapa kita sebagai bangsa",2.0,2025-10-16 07:06:26+00:00
"pak erick tohir juga harus out sebagai pertanggung jawaban atas kegagalan keputusannya. selain terlalu instan mengandalkan naturalisasi sampai stok tumpah2, liga 1 jg tidak diperbaiki. ini bisa jadi bumerang untuk timnas indonesia dan masa depan sepak bola indonesia.",0.0,2025-10-16 11:14:14+00:00
"harusnya bapak mundur saja,demi kemajuan sepakbola kita.. pssi isinya org² yg gk pingin timnas kita jago..percuma ada naturalisasi..",0.0,2025-10-16 12:15:19+00:00
"proyek timnas garuda awalnya emang nggak main-main, proyek prestisius, pride of nation : -rekrut tim kepelatihan yg pro. -perbaikan stamina fisik pemain -perbaikan skill passing -naturalisasi pemain -infrastruktur stadion -jadwal friendly match -akomodasi yg lebih baik",2.0,2025-10-16 14:07:01+00:00
"intuisi anda tentang keseimbangan pemain naturalisasi dan lokal memang relevan, karena timnas butuh talenta terbaik tanpa mengorbankan semangat nasional. pssi sebaiknya evaluasi strategi 50-50 seperti saran anda untuk hasil optimal jangka panjang. fokus pada pengembangan pemain wni muda agar tak bergantung sepenuhnya pada impor bakat.",,2025-10-16 14:22:50+00:00
"fans timnas gak ada yg pengin ngelayangkan gugatan class action ke pengadilan utk minta pertanggungjawaban kepada ketum pssi perihal pembiayaan proyek naturalisasi dan pergantian tim pelatih nih???? kalau ndak ada, kalian memang menyedihkan.",,2025-10-16 14:55:25+00:00
"saatnya menaturalkan kembali sepak bola indonesia. percuma kompetisi disemua umur di galakkan, kl akhirnya timnas senior berisi 11 pemain naturalisasi. 4 pemain saja sdh byk..bos",0.0,2025-10-16 18:42:12+00:00
